p_id,name,price,colour,brand,ratingCount,avg_rating
15202818,Roadster Women Green Ribbed Knit Co-Ords Set,2199,Green,Roadster,116,4.146551724
13407470,W Women Teal Blue & Golden Sustainable Top with Skirt,6999,Teal,W,182,4.313186813
17662704,DEEBACO Women Magenta Cotton Blazer with Trousers,3199,Magenta,DEEBACO,220,3.918181818
15249734,Berrylush Women Enchanting Sea Green 3 Piece Printed Jumpsuit,3200,Sea Green,Berrylush,75,3.8
17337982,YOONOY Women Pink Solid Organic Cotton Co-ords,4290,Pink,YOONOY,143,4.363636364
18587700,MONTREZ White & Pink Printed Denim Jacket & Skirt,1499,White,MONTREZ,19,4.263157895
17527928,DEEBACO Women Pink Cotton Summer Co-Ords,3399,Pink,DEEBACO,28,4.428571429
18446902,The Souled Store Women Blue Tie Dye Printed T-Shirt & Joggers,2499,Blue,The Souled Store,12,4.916666667
17979036,Sangria Women Green Cotton Linen Solid Top & Cropped Trousers Set,2699,Green,Sangria,27,3.62962963
16629334,Sangria Women Mustard Yellow & Magenta Printed Wrap Top with Palazzos,2799,Mustard,Sangria,3,4.666666667
16828318,ANI Women Pretty Pink Printed Top with Trousers,2999,Pink,ANI,23,4.086956522
14026378,Veni Vidi Vici Women Gorgeous Red Solid Jumpsuit,1980,Red,Veni Vidi Vici,268,4.399253731
16973132,STREET 9 Women Gorgeous Green Printed Top with Solid Palazzos,3699,Green,STREET 9,16,4.25
13984202,Roadster Green Ribbed Co-Ord Set,2899,Green,Roadster,107,4.401869159
17497950,Bewakoof Women White & Blue Printed Cotton Night Suit,2549,White,Bewakoof,7,4.857142857
12209546,Berrylush Yellow Floral Printed Two-Piece Dress,2400,Yellow,Berrylush,658,4.457446809
15916398,Inddus Women Tranquil Teal Printed Top with Solid Skirt,7399,Teal,Inddus,17,4.588235294
15715754,Athena Women Fuchsia Solid Top with Skirt,2999,Fuchsia,Athena,54,3.87037037
10606460,Zastraa Women Black Solid Coat with Shorts,4499,Black,Zastraa,52,4.192307692
17566184,Inddus Women Dusty Pink Printed Co-Ords,6899,Rose,Inddus,8,3.125
13183938,Biba Women Beige & Teal Blue Printed Top with Dhoti Pants & Ethnic Jacket,5995,Beige,Biba,30,3.8
16833782,Roadster The Lifestyle Co Women Purple Solid Leisure Set Co-Ords With Side Stripes,2599,Purple,Roadster,14,4.285714286
10452602,Biba Women Rust Orange & Off-White Solid Top with Cullotes,2999,Rust,Biba,49,4.204081633
13584828,M&H Easy Women Blue Printed Top with Shorts,1699,Blue,M&H Easy,102,4.323529412
17796294,M&H Easy Women Blue Printed Pure Cotton T-shirt With Shorts,1799,Blue,M&H Easy,14,4.357142857
17986132,WoowZerz Women Pink Textured Co-Ords Set,2695,Pink,WoowZerz,7,3.428571429
13584812,M&H Easy Women Charcoal & White Printed Top with Shorts,1699,Charcoal,M&H Easy,81,4.456790123
18376438,Darzi Women White & Black Printed Top with Skirt,1499,White,Darzi,7,3.428571429
11163192,Janasya Women Black & Gold-Coloured Printed Top with Palazzos & Ethnic Jacket,3059,Black,Janasya,190,4.210526316
16833812,The Roadster Lifestyle Co Women Purple Solid Longline T-shirt & Shorts,2099,Purple,Roadster,15,3.866666667
13321022,Mast & Harbour Women White & Navy Blue Striped Yarn Dyed T-shirt with Shorts & Mask,1699,White,Mast & Harbour,90,4.577777778
18088620,LILL Women Navy Blue & White Floral Printed Co-Ord Set,3599,Navy Blue,LILL,4,3.5
17355370,InWeave Women Elegant Charcoal Solid Shirt with Printed Skirt,6999,Charcoal,InWeave,7,3.857142857
15885592,Berrylush Women White Printed Co-ords Jumpsuit,2399,White,Berrylush,11,4.454545455
14991304,Roadster Women Black & Green Colourblocked Sweater with Skirt,2499,Black,Roadster,38,4.394736842
17986134,WoowZerz Women Teal Blue Ribbed Co-Ords Set,2495,Teal,WoowZerz,7,4
16110306,Juniper Women Green & Gold-Toned Printed Top with Palazzos,4199,Green,Juniper,4,4.25
14798142,LILL Maroon Solid Top with Trouser Co-ords Set,3849,Burgundy,LILL,25,4.4
16833826,The Roadster Lifestyle Co Women Green Self Design Co-Ord Set,1899,Green,Roadster,9,4.777777778
12094364,Juniper Women Black & Red Cambric Printed Top with Palazzos,2999,Black,Juniper,32,3.71875
14026408,Veni Vidi Vici Women Charming Maroon Solid Jumpsuit,2370,Maroon,Veni Vidi Vici,34,3.647058824
16094076,LILL Women Maroon Top with Trousers,3999,Maroon,LILL,7,5
16955136,Kook N Keech Disney Women Red & White Pure Cotton Printed Co-ords,1799,Red,Kook N Keech Disney,7,4.142857143
16008594,Sera Burgundy Two-Piece Jumpsuit,2998,Burgundy,Sera,11,4.090909091
15287262,Mast & Harbour Women Blue Solid Top with Skirt,2099,Blue,Mast & Harbour,32,3.65625
17784324,Sera Women Beige & Yellow Printed Co-ords Set,2498,Beige,Sera,8,3.625
15590806,Yuris Women Pink & White Printed Pure Cotton Tunic with Trousers,2199,Pink,Yuris,14,4.142857143
14707932,all about you Women Black Solid Sleeveless Midi Dress With Printed Shrug,4299,Black,all about you,19,4
15145714,Stylum Women Black & Pink Shirt with Skirt,3100,Black,Stylum,38,4.368421053
15088232,Roadster Women Navy Blue Solid Half-Zipper Sweatshirt with Joggers,3199,Navy Blue,Roadster,55,4.090909091
17402824,Femme Luxe Women Beige Solid Co-Ords Set,2799,Beige,Femme Luxe,2,1
16995830,InWeave Women Classic White Solid Top with Palazzos,3999,White,InWeave,9,4.555555556
15884810,STREET 9 Navy Blue Satin Midi Dress,2399,Navy Blue,STREET 9,10,3.6
15262350,Sera Women Gorgeous Red Animal Dress,1998,Red,Sera,24,3.083333333
17796324,M&H Easy Women Mint Green Printed T-shirt with Shorts,1799,Green,M&H Easy,10,4.6
16043122,STREET 9 Women Pretty Pink Solid Co-Ords,2599,Pink,STREET 9,15,4.266666667
14400678,BLANC9 Women Mustard Yellow Solid Cotton Shirt with Trousers,2590,Mustard,BLANC9,7,4.428571429
14381440,all about you Women Chic Rust Printed Top with Skirt,4299,Rust,all about you,29,3.896551724
16441890,FOREVER 21 Women Green Top with Skirt,2499,Green,FOREVER 21,5,4.4
14319280,Berrylush Women Black & Red Printed Two-Piece,1699,Black,Berrylush,67,4.268656716
13237922,Anouk Women Blue Printed Top with Trousers,3699,Blue,Anouk,89,4.258426966
12124056,Varanga Women Black & Gold-Toned Printed Top with Trousers,1999,Black,Varanga,13,3.153846154
15890576,antaran Women Blue & Yellow Striped Pure Cotton Top With Palazzos,2399,Blue,antaran,27,4.407407407
15300920,Athena Women Striking Coral Sleek Coat with Skirt,3999,Coral,Athena,13,4
16833766,The Roadster Lifestyle Co Women Purple Solid Shoulder Pad Top & Shorts,1899,Purple,Roadster,10,3.9
13237814,Anouk Women Charcoal Grey & Mustard Printed Top with Culottes,3699,Charcoal,Anouk,68,3.955882353
17348846,JC Collection Women Yellow & Blue Printed Shirt with Shorts  Co-Ords Set,6299,Yellow,JC Collection,4,4.25
15494566,MABISH by Sonal Jain Blue & Orange Printed Co-ord Set,3319,Blue,MABISH by Sonal Jain,12,4.333333333
15851280,URBANIC Mustard Yellow & Black Disty Print Floral Print Smocked Co-ord Dress,2390,Mustard,URBANIC,12,4.333333333
14811738,Varanga Women Navy Blue & White Printed Top with Palazzos,2999,Navy Blue,Varanga,8,2.5
16833830,The Roadster Lifestyle Co Women Coral Red Solid Crop Top & Shorts,1599,Coral,Roadster,12,4.083333333
16043128,STREET 9 Women Gorgeous Green Solid Co-Ord Set,2199,Green,STREET 9,5,4.4
15088236,Roadster Women Stylish Black Colourblocked Co-Ord Set,2699,Black,Roadster,6,4.166666667
14025812,Veni Vidi Vici Maroon Striped Co-ord Dress,2370,Maroon,Veni Vidi Vici,23,3.608695652
16182508,Berrylush Women Navy Blue Polka Dotted Co-Ord Dress,2400,Navy Blue,Berrylush,164,4.487804878
14183654,Janasya Women Cream-Coloured Printed Top with Palazzos & Jacket,2949,Cream,Janasya,14,3.857142857
17350904,MBE Women Pink & Black Polka Dots Printed Tunic & Sharara Set,3699,Pink,MBE,6,2.833333333
14025868,Veni Vidi Vici Women Deep Navy Blue Striped Co-Ords Dress,2370,Navy Blue,Veni Vidi Vici,10,3.3
15851736,URBANIC Women Pink & Grey Colourblocked Two-Piece Outfits,2290,Pink,URBANIC,8,3.375
15088136,URBANIC Coffee Brown Solid Two-Piece Set,1690,Coffee Brown,URBANIC,4,2
15771812,MISH Blue Culottes & Fitted Crop Shirt Co-Ord Set,3699,Blue,MISH,5,5
15852102,URBANIC Women Grey Melange Clothing Set,2290,Grey Melange,URBANIC,5,3.8
16215270,Berrylush Women Mustard Floral Co-Ord Dress,2599,Mustard,Berrylush,53,4.018867925
14025814,Veni Vidi Vici Black Striped Co-ord Dress,2370,Black,Veni Vidi Vici,13,4
16833906,The Roadster Lifestyle Co Women Rose Solid Co-Ord Set,2099,Rose,Roadster,2,2.5
13750108,Shaily Women Blue & Purple Printed Top with Palazzos & Shrug,6399,Blue,Shaily,6,3.333333333
17141790,HILL STREET Women Black & White Tie and Dye Pure Cotton Co-Ord Set,3299,Black,HILL STREET,6,4.166666667
12771920,her by invictus Women Grey Solid  Sleeveless Top with Skirt,1599,Grey,her by invictus,17,3.647058824
17801830,Trendyol Women Blue Tie & Dye Printed Top with Shorts,1899,Blue,Trendyol,3,3.333333333
12649150,YASH GALLERY Women Black & White Printed Co-ords,2599,Black,YASH GALLERY,3,4.333333333
11245210,STREET 9 Women Black & Beige Solid Crop Top with Skirt,2499,Black,STREET 9,17,4.235294118
10637010,Mayra Women Maroon Solid Top with Capris,1495,Maroon,Mayra,16,3.625
13984200,Roadster Women Maroon Ribbed Co-Ord Set,2099,Maroon,Roadster,58,4.379310345
11990212,Roadster Women Olive Green Self-Design Co-ord Set,2899,Olive,Roadster,149,4.496644295
15088286,Roadster Women Lavender & White T-shirt with Skirt,2699,Lavender,Roadster,34,4.470588235
16955084,Kook N Keech Disney Women Charming Pink Printed T-Shirt with Solid Trousers,2199,Pink,Kook N Keech Disney,12,4.583333333
17575046,DELAN Women Green Floral Printed Co-Ord Set,2299,Green,DELAN,4,3.25
14955124,Roadster Women Rust Orange & Black Pure Cotton Solid T-shirt with Joggers,2199,Rust,Roadster,100,3.95
17566236,Inddus Women Mustard  Yellow & Blue Tropical Printed Top & Palazzo with Jacket,5899,Mustard,Inddus,4,3.25
15098700,URBANIC Black Solid Mini Co-ordinate Sets,1590,Black,URBANIC,14,4.357142857
14888520,Juniper Classic Grey Printed Top with Printed Palazzos,2699,Grey,Juniper,6,3.666666667
16175082,FOREVER 21 Women White & Black Printed  Crop Top with Skirt,1999,White,FOREVER 21,6,4
15301054,Athena Women Green Solid Wrap Cropped Top with Skirt,1499,Green,Athena,21,4.285714286
11283270,Global Desi Women Off-White & Red Printed Top with Skirt,2699,Off White,Global Desi,6,4.666666667
17986154,WoowZerZ Women Black Crop Top & Palazzos Set,2495,Black,WoowZerz,9,3.444444444
14491388,DEEBACO Women Pink & Blue Striped Coat with Shorts,3599,Pink,DEEBACO,42,4.619047619
14058862,Juniper Women Blue & Maroon Printed Tunic with Palazzos & Mask,4598,Blue,Juniper,69,4.333333333
16854862,Bannos Swagger Stunning Blue Printed Tie and Dye Printed Co-Ords,2799,Blue,Bannos Swagger,56,4.321428571
16833918,Roadster Women Chic Brown Self-Design T-shirt with Shorts,1899,Brown,Roadster,22,4.045454545
13609538,Sangria Women Blue & Red Geometric Printed Pure Cotton Shirt with Palazzos,5299,Blue,Sangria,50,4.26
18600642,Tokyo Talkies Women Classic White Solid Top with Trousers,1249,White,Tokyo Talkies,21,3.952380952
17156206,Inddus Women Gorgeous Green Printed Top with Solid Skirt,6899,Green,Inddus,8,3.75
15632704,URBANIC Women Green & White Dyed Co-ord Set,1290,Green,URBANIC,8,4.75
14991312,Roadster Women Lavender Sweater with Skirt,2499,Lavender,Roadster,30,4
17876682,GRIFFEL Women Coffee Brown T-shirt with Pyjamas,3599,Coffee Brown,GRIFFEL,6,4.166666667
15632768,URBANIC Women Green T-shirt with Shorts,2190,Green,URBANIC,5,4.6
16008624,Sera Red & Black Printed Two-Piece,2498,Red,Sera,14,3.857142857
15447990,InWeave Women Bright Orange Printed Top with Skirt,4299,Orange,InWeave,18,4.333333333
15632422,URBANIC Lavender Solid Halter Neck Top with Ruched Maxi Skirt,1990,Lavender,URBANIC,10,4.1
15955456,Missguided Women Black Ribbed Night Co-ords,3840,Black,Missguided,6,3.666666667
15262306,Sera Women Stunning Blue Floral Dress,2998,Blue,Sera,4,2.5
15634472,URBANIC Women Beige Solid Cotton Hooded Co-Ords Set,1290,Beige,URBANIC,8,3.625
15307262,Iki Chic Women Black Yoga Set,3499,Black,iki chic,2,2
13849462,AURELIA Women Orange & Charcoal Solid Top with Palazzos,3999,Orange,AURELIA,3,3.666666667
15055350,Libas Women Navy Blue Sequinned Top with Pyjamas & Longline Jacket,3499,Navy Blue,Libas,427,4.355971897
16045618,Chemistry Women Olive Green French Terry Lounge Set,2499,Olive,Chemistry,10,4.3
15632870,URBANIC Women Orange & Grey Geometric Printed Top with Trousers,1590,Orange,URBANIC,25,3.84
12101950,Varanga Women Off-White & Charcoal Grey Polka Dots Printed Top with Palazzos,3399,Off White,Varanga,34,4.529411765
16833792,The Roadster Lifestyle Co Women Coral Self Design Co-Ord Set,1799,Coral,Roadster,46,4.456521739
17348836,JC Collection Women Orange & Beige Embellished Co-ords Set,6299,Orange,JC Collection,5,3.2
16045626,Chemistry Women Grey & Black Textured Knit Airport Look Co-ords set with Snood,3099,Grey,Chemistry,10,4.2
15202868,Roadster Women Lavender Ribbed Wrap Top with Trousers,2399,Lavender,Roadster,20,4.4
11335836,MABISH by Sonal Jain Women Pink & Golden Printed Top with Dhoti Pants,2698,Pink,MABISH by Sonal Jain,96,4.020833333
15632410,URBANIC Women Pink Solid T-shirt with Shorts,1290,Pink,URBANIC,18,4.444444444
14058944,Juniper Women Cream & Golden Mirror Work Top with Palazzos & Scrunchie,3198,Cream,Juniper,12,3.666666667
16960424,BROADSTAR Women Black Solid Co-Ord Set,2999,Black,BROADSTAR,5,4.4
14955106,Roadster Women Green Printed Co-Ord Set,2599,Green,Roadster,417,4.350119904
14955098,Roadster Women Coral Red Printed Co-Ord Set,2599,Coral,Roadster,460,4.37826087
17796358,M&H Easy Women Green Solid T-shirt with Joggers,2299,Green,M&H Easy,20,4
17566230,Inddus Women Burgundy Printed Co-Ords With Shrug,6899,Burgundy,Inddus,6,2.166666667
14955094,Roadster Women Green Solid Leisure Set Co-Ords,2599,Green,Roadster,325,4.476923077
15851572,URBANIC Women Pink Solid T-shirt with Joggers,2090,Pink,URBANIC,17,4.117647059
15715744,Athena Women Striking Coral Solid Top with Skirt & Shrug,2999,Coral,Athena,8,3.125
15504644,URBANIC Lavender Cotton Solid Two-Piece Set,1490,Lavender,URBANIC,21,4.380952381
15851882,URBANIC Women White & Blue Top with Skirt,1590,White,URBANIC,38,2.736842105
13728164,Inddus Women Gorgeous Red Embellished Top with Solid Palazzo,4999,Red,Inddus,41,3.097560976
18595294,Rigo Women Blue Striped Pure Cotton Co-Ords,1799,Blue,Rigo,9,3.777777778
16833912,The Roadster Lifestyle Co Women Puple Self Design Co-Ord Set,1899,Purple,Roadster,36,4.611111111
13899658,Bitterlime Women Black & Pink Printed Top with Palazzos,1999,Black,Bitterlime,9,3.666666667
16404492,Sera Red Two Piece Party Dress,1998,Red,Sera,7,2.857142857
16542196,Cottinfab Women Grey Solid T-shirt with Trousers,3199,Grey,Cottinfab,6,4.333333333
15078386,INDYA X PAYAL SINGHAL Women Blue Striped Shirt with Trousers,2500,Blue,INDYA,3,1.666666667
14202894,Fabindia Women Yellow & Red Cotton Hand Block Printed Top with Shorts,1390,Yellow,Fabindia,10,4.6
16577042,ANWAIND Women Stylish Black Printed Co-Ords,2499,Black,ANWAIND,14,4.285714286
15494636,MABISH by Sonal Jain Mustard & Maroon Printed Dhoti Dupatta Drape with Blouse,4329,Mustard,MABISH by Sonal Jain,2,5
16960434,BROADSTAR Women Olive Green Top with Trousers,2999,Olive,BROADSTAR,22,4.454545455
15851590,URBANIC Women Grey Melange & Black Printed Raw Hem Clothing Set,1390,Grey Melange,URBANIC,28,4.535714286
17604924,The Souled Store White Harry Potter Printed Co-Ords,1999,White,The Souled Store,10,4.4
17562102,Chkokko Women Pink Summer Wear Co-Ord Set,3249,Pink,Chkokko,8,4.25
14811764,Varanga Women Mustard Printed Top with Trousers,2999,Mustard,Varanga,21,2.952380952
16842738,Bitterlime Women White & Mustard Top with Palazzos,3999,White,Bitterlime,7,4.285714286
15088142,URBANIC Blue & Pink Printed Two-Piece Set,1590,Blue,URBANIC,18,4.5
17250550,SHOWOFF Women Black Embellished Top with Trousers,5190,Black,SHOWOFF,2,2
13750110,Shaily Women Pink & Off-White Printed Top with Palazzos & Shrug,4899,Pink,Shaily,7,3.571428571
10190651,AURELIA Women Blue & Silver Printed Tunic with Palazzos & Ethnic Jacket,2999,Blue,AURELIA,138,3.992753623
14955096,Roadster Women Mustard Yellow Co-Ord Set,2399,Mustard,Roadster,189,4.343915344
15262298,Sera Women Stylish Black Floral Dress,2998,Black,Sera,11,2.818181818
13584822,M&H Easy Women Dusty Pink Solid Top with Shorts,1999,Pink,M&H Easy,50,4.44
15449738,Bitterlime Women Off White & Peach-Coloured Ruffled Top with Layered Trousers,1999,Off White,Bitterlime,18,4.5
13764160,Juniper Women Blue  Red Pure Cotton Printed Tunic with Sharara,4399,Blue,Juniper,27,4.148148148
16002984,Athena Women Blue Crop Jacket With Flared Trousers,2799,Blue,Athena,22,3.318181818
17155954,Sera Women Burgundy Solid Crop Top With Frill Skirt,1994,Burgundy,Sera,5,3.6
14955108,Roadster Women Pink & Grey Camouflage Printed T-shirt with Joggers,2399,Pink,Roadster,206,4.194174757
11245154,STREET 9 Women Green & Off-White Solid Crop Top with Skirt,2499,Green,STREET 9,17,3.882352941
13724178,Berrylush Women Green & Yellow Floral Printed Co-ordinate Sets Dress,2599,Green,Berrylush,56,4.607142857
11479254,AKS Blue & Black Zebra Print Crop Top with Skirt,3999,Blue,AKS,10,4.3
15634554,URBANIC Grey Solid Co-ord Set,1990,Grey,URBANIC,14,3.428571429
15708770,Varanga Women Grey & Maroon Printed Tunic with Trousers,3999,Grey,Varanga,21,3.761904762
12073072,Get Glamr Women Green & Golden Foil Printed Top with Trousers and Ethnic Jacket,2999,Green,Get Glamr,202,4.282178218
17986156,WoowZerz Women Maroon Textured Co-Ords Set,2695,Maroon,WoowZerz,9,4.222222222
15202904,Roadster Women Teal Blue Ribbed Co-Ords,2199,Teal,Roadster,107,4.373831776
18600648,Tokyo Talkies Women Violet Solid Top with Trousers,1249,Violet,Tokyo Talkies,51,3.843137255
12068028,Inddus Women Orange & Beige Striped Top with Skirt,6899,Orange,Inddus,334,4.21257485
16504552,Inddus Women Elegant Lavender & White Tie & Dye Tiered Top with Skirt,7899,Lavender,Inddus,16,4.6875
14860748,Inddus Women Navy Blue Printed Top with Skirt,5099,Navy Blue,Inddus,38,3.710526316
17240950,InWeave Women Beautiful Grey Solid Top with Palazzos,3799,Grey,InWeave,7,3.428571429
13919832,Tulsattva Women Black & Green Pure Cotton Solid Shirt with Striped Peg Trousers,1790,Black,Tulsattva,21,3.952380952
17190842,Berrylush Women Gorgeous Green Printed Top with Skirt,1899,Green,Berrylush,13,3.615384615
13728148,Inddus Women Black & Golden Embroidered Top with Skirt,6499,Black,Inddus,17,4.352941176
16294398,Chemistry Women Black Solid T-shirt with Joggers And Snood,2899,Black,Chemistry,3,3
10452508,Biba Women Off-White & Charcoal Grey Embroidered Tunic with Dhoti Pants,3599,Off White,Biba,49,4.428571429
16404508,Sera Women Black Mini Skirt & Top,2498,Black,Sera,11,3.272727273
15449744,Bitterlime Women Pink & Purple Top with Flared Skirt,2299,Pink,Bitterlime,15,3.866666667
11990866,Roadster Women Olive Green & Beige Colourblocked Two-Piece Co-ords,2499,Olive,Roadster,52,4.461538462
13237998,Anouk Women Off White Pure Cotton Ethnic Motifs Print Layered Top with Palazzos,3199,Off White,Anouk,101,3.673267327
12637050,Biba Women Navy Blue & Coral Red Solid Top with Skirt,10950,Navy Blue,Biba,3,3.666666667
13984204,Roadster Women Lovely Olive Solid Co-Ord Set Dress,2699,Olive,Roadster,15,4.533333333
14154748,GRITSTONES Women Black & Yellow Colourblocked T-shirt with Track Pants,1999,Black,GRITSTONES,8,3.75
10190659,AURELIA Women Cream-Coloured & Pink Self Design Top with Skirt & Ethnic Shrug,4999,Cream,AURELIA,88,4.125
10806700,Pannkh Women Maroon & Golden Foil Print Top with Skirt,2799,Maroon,Pannkh,8,3.5
7723424,Nayo Women Black & White Solid Top & Palazzos with Ethnic Jacket,3999,Black,Nayo,2,2.5
7094381,Yufta Women White & Grey Printed Tunic with Palazzos,1699,White,Yufta,7,3.285714286
12792284,Berrylush Women Maroon Solid Two-Piece,2199,Maroon,Berrylush,175,4.291428571
14330800,Roadster Women Mauve Solid Knitted Midi Co-Ordinate Sets,3199,Mauve,Roadster,45,4.666666667
14216618,DressBerry Women Red Top with Trousers,2499,Red,DressBerry,68,4.088235294
16588312,ANVI Be Yourself Women Pink Floral Print Co-Ord Set,2798,Pink,ANVI Be Yourself,7,3.857142857
11596414,W Women Off-White & Blue Embroidered A-Line Top with Trousers,4999,Off White,W,22,3.863636364
14808056,Inddus Women Blue & White Solid Top with Trousers & Printed Kaftan Jacket,4099,Blue,Inddus,21,3.952380952
12710890,Inddus Women Orange Solid Embellished Detail Crop Top with Woven Design Skirt,8099,Orange,Inddus,30,3.466666667
16999560,Varanga Women Blue & White Printed Crop top with Palazzos & Shrug Co-Ords,4999,Blue,Varanga,9,3.111111111
16401930,MABISH by Sonal Jain Women Purple Solid Satin Finish Co-Ords,3699,Purple,MABISH by Sonal Jain,3,4.666666667
13728152,Inddus Women Peach-Coloured & Red Printed Top with Palazzos,7999,Peach,Inddus,13,4.538461538
14819596,M&H Easy Women Mauve Cotton Top with Trousers,2499,Mauve,M&H Easy,64,4.21875
13465124,Inddus Women Black & Golden Embroidered Top with Palazzos,7899,Black,Inddus,14,4
17353004,Luni Women Stylish Black Printed Top with Palazzos,2499,Black,Luni,8,4.875
13956670,Poshak Hub Women Black & Golden Foil Print Layered Clothing Set,3000,Black,Poshak Hub,10,2.9
17415186,BROADSTAR Women Black Top with Trousers,2999,Black,BROADSTAR,20,4.75
13584820,M&H Easy Women Navy Blue Solid Top with Palazzos,2699,Navy Blue,M&H Easy,51,4.058823529
12124096,Varanga Women Black & Gold-Toned Printed Ruffled Top with Skirt,4199,Black,Varanga,33,4.090909091
13023122,Athena Women Mustard Yellow Solid Blazer with Trousers,2999,Mustard,Athena,35,3.371428571
7278056,AKS Women Beige & Black Printed Top with Ethnic Jacket & Palazzos,2499,Beige,AKS,16,3.1875
13422066,AND Women Blue & White Printed Top with Trousers,2799,Blue,AND,19,4.210526316
13919878,Tulsattva Women Off-White & Cream-Coloured Solid Pure Cotton Shirt & Striped Trousers,1790,Off White,Tulsattva,23,3.565217391
11245168,STREET 9 Women Green & Black Printed Crop Top with Palazzos,2499,Green,STREET 9,20,4.15
10892908,Pannkh Women Blue & Multicoloured Solid Top with Skirt,2099,Blue,Pannkh,551,4.257713249
14412986,Sangria Women Black & Pink Printed Pure Cotton Shirt with Palazzos,2399,Black,Sangria,142,4.007042254
17508900,YOONOY Women Burgundy Coat with Trousers,4790,Burgundy,YOONOY,5,3.4
16294574,Chemistry Women Olive Green Solid T-shirt with Leggings & Snood,2699,Olive,Chemistry,6,4
16524698,InWeave Women Green Printed Co-Ords,4599,Green,InWeave,6,4.166666667
14166356,Bitterlime Women White & Black Solid Top with Skirt,2299,White,Bitterlime,7,3.428571429
13899678,Bitterlime Women Navy Blue & Yellow Floral Printed Top with Trousers,1999,Navy Blue,Bitterlime,19,4.368421053
17413232,Anubhutee Pink Ethnic Motifs Printed Kurti,1739,Pink,Anubhutee,273,4.249084249
14120438,Azira Multicoloured Ethnic Motifs Print Bell Sleeves A-Line Top,1199,Multi,Azira,2300,4.249130435
14182598,QOMN Navy Blue Geometric Printed Pure Cotton Regular Top,1399,Navy Blue,QOMN,789,4.357414449
14170550,Nayo Women's Maroon & Cream-Coloured Printed Tunic,1299,Maroon,Nayo,1176,4.210884354
14182594,QOMN Pink Printed Pure Cotton A-Line Top,1299,Pink,QOMN,396,4.348484848
14739168,Vishudh Lime Green & White Geometric Mandarin Collar Pure Cotton Cinched Waist Top,999,Lime Green,Vishudh,505,4.281188119
17413170,Anubhutee Black & Gold-Toned Ethnic Motifs Printed Kurti,1739,Black,Anubhutee,114,4.456140351
15886890,HERE&NOW Women Beige & Orange Ethnic Motifs Printed Pure Cotton Empire Kurti,999,Beige,HERE&NOW,196,4.37244898
13706216,Nayo Burgundy  White Floral Printed Pure Cotton Top,1199,Burgundy,Nayo,1082,3.964879852
8375271,Ives Olive Green Shirt Style Top,1099,Olive,Ives,5648,4.017882436
10128417,Taavi Women Navy Blue & White Woven Design Ikat Empire Sustainable Pure Cotton Top With Smocked detailing,1499,Navy Blue,Taavi,744,4.331989247
8420329,Sangria Green Floral High-Low Pure Cotton Top With Bell Sleeves,1899,Green,Sangria,738,3.540650407
15887108,HERE&NOW Navy Blue & White Ethnic Motifs Printed Pure Cotton A-Line Kurti,999,Navy Blue,HERE&NOW,194,4.293814433
12135338,Anouk Navy Blue Ethnic Motifs Bell Sleeved Pure Cotton Top,1099,Navy Blue,Anouk,1821,4.231191653
13637780,Vishudh Women Rust Floral Printed A-Line Top,999,Rust,Vishudh,771,4.171206226
12151804,Bhama Couture Women Blue & Pink Floral Print A-Line Pure Cotton Top,1799,Blue,Bhama Couture,365,4.268493151
9430121,Bhama Couture Black Embroidered A-Line Pure Cotton Top,1799,Black,Bhama Couture,1871,3.83858899
11053762,Anubhutee Women Navy Blue & White Printed Kurti,1739,Navy Blue,Anubhutee,691,4.285094067
11672988,Bhama Couture Women White & Green Floral Print A-Line Top,1799,White,Bhama Couture,315,4.161904762
15829556,Myshka Off White & Yellow Printed Tunic,1999,Off White,Myshka,142,4.042253521
5362057,Bhama Couture White Floral Embroidered Pure Cotton Top,1799,White,Bhama Couture,344,4.01744186
17904862,House of Pataudi Pink Floral Chikankari Pure Cotton Rozana Top,2499,Pink,House of Pataudi,9,4.333333333
2322905,Anouk Women Red & Cream-Coloured Printed Pure Cotton Kurti,999,Red,Anouk,1056,4.045454545
17212058,QOMN Women White & Red Floral Print Wrap Longline Top,1399,White,QOMN,81,4.259259259
17656878,Vishudh Women Cream-Coloured Floral Embroidered Cotton Top,1249,Cream,Vishudh,65,4.276923077
9039205,Varanga White Shirt Style Top,1399,White,Varanga,712,3.751404494
10932878,Nayo Women Peach-Coloured Solid Pure Cotton Top,999,Peach,Nayo,395,4.091139241
16837772,Vishudh Women Pink Printed Tunic,1099,Pink,Vishudh,99,4.131313131
15194508,Shae by SASSAFRAS Purple Blouson Knotch Collar Crop Top,1399,Purple,Shae by SASSAFRAS,198,4.373737374
17449602,Shae by SASSAFRAS Maroon Print Peplum Top,1399,Maroon,Shae by SASSAFRAS,28,4.428571429
13527946,Vishudh Women Navy Blue & White Printed Tunic,1299,Navy Blue,Vishudh,345,3.828985507
17445656,Vishudh Blue Floral Print Peplum Top,1299,Blue,Vishudh,54,4.277777778
9430109,Bhama Couture Mustard Yellow A-Line Pure Cotton Top,1799,Mustard,Bhama Couture,470,3.982978723
9814895,anayna Women Peach-Coloured & Off-White Printed Shirt Style Pure Cotton Top,1699,Peach,anayna,250,4.128
13637794,Vishudh Grey Geometric Printed Top,999,Grey,Vishudh,607,4.271828666
11424234,Global Desi Women Mustard Yellow Embroidered Tunic,1999,Mustard,Global Desi,119,4.159663866
